student_id,first_high_school_attended,school_district,gender,race_ethnicity,percent_absent,gpa,act_reading_score,act_math_score
65835,Kendrick,Goodacre,Male,White,2.818051577,2.238500118,29,29
66604,Kendrick,Goodacre,Male,White,1.008546948,2.826294899,16,15
66761,Kendrick,Goodacre,Female,White,2.54100728,3.756000042,28,25
67013,Kendrick,Goodacre,Female,White,13.32558155,2.085000038,19,22
67108,Kendrick,Goodacre,Female,White,2.283333302,3.594604969,16,21
67143,Kendrick,Goodacre,Male,White,1.038737416,2.587999821,12,18
67274,Kendrick,Goodacre,Male,White,7.724609375,2.525000095,13,17
67412,Kendrick,Goodacre,Male,White,,,,
67443,Kendrick,Goodacre,Female,African-American,7.229867935,1.843714952,13,16
67525,Kendrick,Goodacre,Female,White,13.62590027,2.575999975,,
67833,Kendrick,Goodacre,Male,Multiple/Native American,10.85924721,1.899499893,15,16
68234,Kendrick,Goodacre,Male,White,4.582496166,2.967000008,16,17
68657,Kendrick,Goodacre,Female,White,15.18018055,1.115380049,,
68780,Kendrick,Goodacre,Female,White,9.48493576,2.5,22,21
69349,Kendrick,Goodacre,Male,White,3.5,,,
70441,Kendrick,Goodacre,Female,White,10.90384674,3.073199987,27,19
70785,Kendrick,Goodacre,Male,African-American,3.676217794,3.008095026,,
70844,Kendrick,Goodacre,Female,African-American,15.95490742,1.848240018,,
70959,Kendrick,Goodacre,Male,White,3.809455633,3.944590092,33,35
72286,Kendrick,Goodacre,Female,White,7.385113239,3.595224857,20,18
73101,Kendrick,Goodacre,Female,White,13.62590027,1.517160058,,
73560,Kendrick,Goodacre,Male,White,0.662280679,2.414549828,18,14
73838,Kendrick,Goodacre,Male,African-American,2.985652685,2.24657011,24,16
74670,Kendrick,Goodacre,Female,White,16.34100723,3.119120121,,
74719,Kendrick,Goodacre,Male,White,29.06557465,1.037999988,,
74793,Kendrick,Goodacre,Male,White,10.57620811,2.195556641,18,16
75399,Kendrick,Goodacre,Female,White,28.33031654,1.181910038,,
75803,Kendrick,Goodacre,Male,White,3.961538315,2.554500103,26,26
76287,Kendrick,Goodacre,Male,African-American,3.168656588,3.197685003,16,17
76303,Kendrick,Goodacre,Male,White,4.519424438,3.513499975,24,25
76567,Kendrick,Goodacre,Female,White,11.62686539,0.833329976,,
76730,Kendrick,Goodacre,Female,White,26,,,
76785,Kendrick,Goodacre,Female,White,2.28080225,3.850914955,24,25
77076,Kendrick,Goodacre,Male,African-American,2.934328318,2.367674828,13,16
77387,Kendrick,Goodacre,Male,White,5.679104328,2.375999928,22,18
77783,Kendrick,Goodacre,Female,White,4.69340992,2.427285194,,
78111,Kendrick,Goodacre,Male,White,1.943181872,3.492195129,27,22
78303,Kendrick,Goodacre,Female,African-American,6.07969141,3,17,14
78694,Kendrick,Goodacre,Female,White,1.711206913,2.99000001,22,22
80114,Kendrick,Goodacre,Female,White,2.710601807,3.190000057,23,24
80648,Kendrick,Goodacre,Male,White,0.742489278,3.993629932,31,35
81205,Kendrick,Goodacre,Female,White,1.991366982,3.167000055,,
81708,Kendrick,Goodacre,Female,Multiple/Native American,14.78767109,0.833329976,,
82583,Kendrick,Goodacre,Female,,12.72254372,1.957999945,18,17
83070,Kendrick,Goodacre,Female,White,8.226861,3.48505497,23,17
83174,Kendrick,Goodacre,Male,White,7.736231804,1.968999982,,
83712,Kendrick,Goodacre,Male,African-American,18.23242569,2.568500042,21,16
84096,Kendrick,Goodacre,Male,White,6.611428738,2.869999886,16,16
84186,Kendrick,Goodacre,Female,African-American,10.10071945,2.438640118,23,19
84450,Kendrick,Goodacre,Male,African-American,19.88155365,2.043349981,18,18
84513,Kendrick,Goodacre,Female,,10.88647747,1.625,,
84544,Kendrick,Goodacre,Male,African-American,2.049713135,3.652464867,,
85011,Kendrick,Goodacre,Female,Asian/Pacific Islander,4.213043213,3.289999962,19,21
85224,Kendrick,Goodacre,Male,African-American,5.762177944,3.985000134,,
85511,Kendrick,Goodacre,Male,White,13.86250019,1.633000016,14,14
85681,Kendrick,Goodacre,Male,Asian/Pacific Islander,16.92167664,1.676604986,14,20
85712,Kendrick,Goodacre,Male,Hispanic,6.017142773,1.506500006,,
85758,Kendrick,Goodacre,Male,African-American,2.257879734,2.64199996,14,15
85986,Kendrick,Goodacre,Male,White,12.13119507,,,
87146,Kendrick,Goodacre,Female,White,3.948644876,2.290999889,14,14
87168,Kendrick,Goodacre,Female,African-American,3.780487537,3.636499882,27,25
87182,Kendrick,Goodacre,Male,White,2.339541435,3.327334881,12,15
87216,Kendrick,Goodacre,Male,White,8.653735161,2.077310085,14,16
87420,Kendrick,Goodacre,Male,White,4.856115341,1.917999983,19,16
87912,Kendrick,Goodacre,Female,White,9.862915039,2.799999952,,
88478,Kendrick,Goodacre,Female,White,23.07537651,1.684139967,,
88567,Kendrick,Goodacre,Female,African-American,18.4388485,2.21854496,17,22
88697,Kendrick,Goodacre,Male,Multiple/Native American,9.246020317,2.784309864,17,19
89006,Kendrick,Goodacre,Male,African-American,7.456490993,,,
89394,Kendrick,Goodacre,Male,White,1.392805696,2.643845081,14,14
89598,Kendrick,Goodacre,Female,Hispanic,10.25498581,2.653300047,,
89969,Kendrick,Goodacre,Male,White,8.4949646,1.823665023,11,14
90174,Kendrick,Goodacre,Male,White,5.814388275,2.608240128,15,16
91355,Kendrick,Goodacre,Male,White,9,1.223500013,,
91979,Kendrick,Goodacre,Male,White,46.66082001,2.345000029,22,21
92230,Kendrick,Goodacre,Female,African-American,5.18417263,1.416854978,,
92504,Kendrick,Goodacre,Male,African-American,33.68420792,0.958000004,,
92783,Kendrick,Goodacre,Female,White,12.42120266,1.492500067,,
92868,Kendrick,Goodacre,Female,White,3.755622149,3.854569912,34,23
92967,Kendrick,Goodacre,Male,African-American,6.6842103,,,
93346,Kendrick,Goodacre,Male,White,9.234621048,1.718833327,12,13
94177,Kendrick,Goodacre,Female,White,3.765467644,3.732144833,32,20
94450,Kendrick,Goodacre,Male,White,2.056818247,4,,
94591,Kendrick,Goodacre,Female,White,5.501432896,3.582999945,28,23
94595,Kendrick,Goodacre,Female,White,3.40136838,3.668775082,26,26
94812,Kendrick,Goodacre,Male,White,3.056979895,2.124025106,14,17
96660,Kendrick,Goodacre,Female,African-American,4.662840843,3.67770505,22,25
97411,Kendrick,Goodacre,Male,White,6.707386494,2.270349979,11,17
98461,Kendrick,Goodacre,Male,White,1.580229163,2.652965069,17,15
98478,Kendrick,Goodacre,Male,African-American,0.393063575,2.642999887,16,15
98880,Kendrick,Goodacre,Female,African-American,20.31399727,2.44822979,23,16
98950,Kendrick,Goodacre,Female,White,6.895652294,2.274274826,11,16
99132,Kendrick,Goodacre,Female,White,3.264534712,3.976500034,26,21
99236,Kendrick,Goodacre,Male,White,1.639130473,1.819355011,11,14
99596,Kendrick,Goodacre,Male,Multiple/Native American,5.802008629,3.897000074,19,20
99622,Kendrick,Goodacre,Male,White,14.26425838,0.876855016,,
99756,Kendrick,Goodacre,Male,White,8.259684563,2.499000072,19,17
100638,Kendrick,Goodacre,Female,White,6.343839169,1.654999971,19,18
101093,Kendrick,Goodacre,Female,White,12.01408482,1.083330035,16,15
101240,Kendrick,Goodacre,Female,White,3.351197243,3.104064941,,
101343,Kendrick,Goodacre,Female,White,14.40434742,2.564499855,14,14
101407,Kendrick,Goodacre,Male,African-American,13.86250019,1.689520001,,
101598,Kendrick,Goodacre,Female,White,3.457431555,3.394225121,19,16
102392,Kendrick,Goodacre,Male,White,19.59044838,1.411999941,,
102599,Kendrick,Goodacre,Female,White,6.321376801,2.708499908,22,18
102645,Kendrick,Goodacre,Male,White,6.652797699,2.789000034,12,23
103636,Kendrick,Goodacre,Female,White,3.259507656,3.230999947,18,14
103796,Kendrick,Goodacre,Female,African-American,15.41860485,1.409919977,,
104444,Kendrick,Goodacre,Male,White,4.683453083,2.003772497,15,18
104568,Kendrick,Goodacre,Male,White,5.104885101,2.552120209,19,23
104817,Kendrick,Goodacre,Female,Multiple/Native American,1.565217257,3.595025063,27,22
105781,Kendrick,Goodacre,Female,White,14.19648075,1.465059996,,
106111,Kendrick,Goodacre,Male,African-American,3.60387826,2.082479954,24,21
106485,Kendrick,Goodacre,Male,White,6.560117722,2.375999928,21,19
106900,Kendrick,Goodacre,Male,White,13.35344887,2.370500088,,
106936,Kendrick,Goodacre,Female,Multiple/Native American,4.106169224,2.362499952,15,21
106951,Kendrick,Goodacre,Female,White,7.559540749,1.775844932,12,16
108614,Kendrick,Goodacre,Male,Multiple/Native American,10.36530876,1.512099981,13,13
108657,Kendrick,Goodacre,Male,White,11.35816574,2.686500072,,
109087,Kendrick,Goodacre,Female,White,6.442105293,0.333220005,,
109102,Kendrick,Goodacre,Male,White,1.971222997,2.732666731,18,19
109829,Kendrick,Goodacre,Female,White,2.185078859,3.357000113,14,16
111101,Kendrick,Goodacre,Male,African-American,2.342406988,1.901637554,,
111290,Kendrick,Goodacre,Female,White,4.012912273,3.20223999,22,20
1230,Willow Creek,Goodacre,Female,Hispanic,19.74524117,2.612120152,12,15
1675,Willow Creek,Goodacre,Male,White,7.781704903,2.101500034,12,15
1995,Willow Creek,Goodacre,Male,Hispanic,17.33807182,2.63757515,14,14
18609,Willow Creek,Goodacre,Male,Hispanic,19.5535717,3,,
28326,Willow Creek,Goodacre,Female,White,18.96692085,2.361999989,12,15
36226,Willow Creek,Goodacre,Male,Multiple/Native American,11.48860455,2.118414879,,
69138,Willow Creek,Goodacre,Female,White,0.896402895,2.267999887,19,16
78108,Willow Creek,Goodacre,Male,White,4.617647171,2.842215061,19,16
79870,Willow Creek,Goodacre,Female,White,24.63541603,3.106930017,,
107706,Willow Creek,Goodacre,Male,White,8.500736237,2.549000025,19,14
558,Cypress,Wayland,Male,White,16.59803963,1.833333254,14,15
702,Cypress,Wayland,Male,White,11.67175674,2.375666618,16,16
1606,Cypress,Wayland,Female,White,25.2137413,2.450500011,,
1697,Cypress,Wayland,Female,White,0.641833842,3.84327507,,
1752,Cypress,Wayland,Female,White,1.036144614,3.824999809,28,21
2057,Cypress,Wayland,Male,White,5.305343151,1.682749987,12,12
2177,Cypress,Wayland,Male,White,9.283730507,1.371999979,13,15
2467,Cypress,Wayland,Female,White,6.839130402,2.855000019,19,16
2716,Cypress,Wayland,Female,White,14.86666679,1.899999976,14,14
2727,Cypress,Wayland,Female,White,11.36206913,0.875,,
3427,Cypress,Wayland,Female,White,5.385057449,3.392000198,20,24
3980,Cypress,Wayland,Male,African-American,7.687861443,2.481333256,17,15
4297,Cypress,Wayland,Male,White,8.979213715,2.375,21,20
4542,Cypress,Wayland,Female,White,6.552669525,3.777499914,22,22
6209,Cypress,Wayland,Female,White,4.573770523,3.474500179,24,28
6503,Cypress,Wayland,Male,Hispanic,5.538681984,3.11330986,22,19
6677,Cypress,Wayland,Female,White,1.117142916,3.419000149,,
6908,Cypress,Wayland,Male,White,13.33015251,1.507499933,11,15
7755,Cypress,Wayland,Female,White,14.38659,2,26,15
7791,Cypress,Wayland,Male,White,45.45864487,3.825055122,17,16
7795,Cypress,Wayland,Male,White,12.90797615,2.141000032,19,15
8073,Cypress,Wayland,Male,White,12.37226295,1.031999946,,
8651,Cypress,Wayland,Female,White,19.14772797,2.139500141,18,14
8798,Cypress,Wayland,Female,White,3.644508839,2.833319902,19,17
9306,Cypress,Wayland,Female,White,4.662356377,2.611225128,26,16
9372,Cypress,Wayland,Female,White,6.676723957,1.656800032,19,18
9843,Cypress,Wayland,Female,White,7.398561001,1.333845019,16,15
9924,Cypress,Wayland,Male,White,15.09911919,1.340999961,13,16
10085,Cypress,Wayland,Male,White,12.76934147,1.371500015,19,16
10195,Cypress,Wayland,Female,White,3.841428518,2.010689974,,
10263,Cypress,Wayland,Male,White,3.325144529,2.478760004,15,19
10457,Cypress,Wayland,Male,White,2.936690569,2.47013998,22,19
11227,Cypress,Wayland,Female,White,10.40000057,2.565000057,15,16
11526,Cypress,Wayland,Female,White,8.159482956,3.175000191,24,18
11694,Cypress,Wayland,Male,White,7.051428795,1.991230011,15,11
12120,Cypress,Wayland,Male,White,4.0803442,2.022500038,13,15
12347,Cypress,Wayland,Male,White,6.647826672,2.586499929,21,26
12929,Cypress,Wayland,Male,White,25.62181282,3.406000137,23,24
13163,Cypress,Wayland,Female,White,5.054597855,3.732144833,20,28
14046,Cypress,Wayland,Female,White,5.831896782,3.666864872,26,25
14179,Cypress,Wayland,Female,White,4.893830776,3.315000057,20,22
14802,Cypress,Wayland,Male,African-American,1.703280926,3.172160149,17,19
14939,Cypress,Wayland,Male,White,4.843930721,2.587500095,11,13
15489,Cypress,Wayland,Female,White,4.942815304,3.892415047,21,18
15636,Cypress,Wayland,Male,White,0.968115926,2.149085045,19,15
15822,Cypress,Wayland,Female,White,0.966906428,1.639334917,,
15923,Cypress,Wayland,Female,White,3.274820089,3.469500065,27,26
16118,Cypress,Wayland,Female,White,4.683834076,3.827379942,22,22
16307,Cypress,Wayland,Female,White,8.447760582,3.951499939,25,19
16361,Cypress,Wayland,Male,White,7.217765331,2.45114994,11,15
16412,Cypress,Wayland,Female,White,2.917261124,1.902225018,,
17030,Cypress,Wayland,Female,White,13.06912518,3.118000031,26,18
17034,Cypress,Wayland,Male,White,6.153060913,2.607140064,14,15
17506,Cypress,Wayland,Female,White,1.869064689,3.859999895,34,29
18026,Cypress,Wayland,Male,White,11.12356281,2.149499893,19,11
18286,Cypress,Wayland,Female,White,24.75409698,1.917000055,11,16
18439,Cypress,Wayland,Male,White,4.038848877,2.612499952,19,16
18479,Cypress,Wayland,Male,White,1.781294942,3.291500092,18,17
18550,Cypress,Wayland,Female,White,4.843390465,3.654834986,16,23
18873,Cypress,Wayland,Male,White,2.683907986,2.900500059,14,19
19413,Cypress,Wayland,Male,White,33.68420792,1.636000037,13,17
19743,Cypress,Wayland,Female,White,5.743105888,2.923500061,15,17
19857,Cypress,Wayland,Female,White,0.473381311,3.069334984,17,17
20359,Cypress,Wayland,Female,,2.004328966,3.769999981,23,24
20514,Cypress,Wayland,Male,White,2.994269609,3.404000044,22,21
20841,Cypress,Wayland,Male,White,5.365853786,2.347599983,24,17
20883,Cypress,Wayland,Female,White,7.980028152,3.37074995,25,25
20891,Cypress,Wayland,Female,White,6.136894703,2.767499924,19,15
21221,Cypress,Wayland,Female,White,4.478509903,3.524000168,19,24
21517,Cypress,Wayland,Female,White,3.345323801,3.473500013,23,19
22293,Cypress,Wayland,Female,White,20.19484138,1.973500013,14,15
22439,Cypress,Wayland,Male,White,6.73563242,3.266499996,15,14
22532,Cypress,Wayland,Male,White,7.166666985,2.420000076,16,22
22893,Cypress,Wayland,Male,White,18.0600605,,,
23186,Cypress,Wayland,Male,White,2.515064716,3.528620005,22,20
23499,Cypress,Wayland,Male,White,6.5,1.514500022,16,26
23562,Cypress,Wayland,Male,White,17.84018326,3.66683507,17,24
23968,Cypress,Wayland,Female,White,11.82738972,3.521899939,28,16
24374,Cypress,Wayland,Female,White,1.462427735,2.678395033,13,16
24397,Cypress,Wayland,Female,White,2.476462126,3.595025063,18,16
24478,Cypress,Wayland,Female,White,7.980028152,3.666670084,22,23
24844,Cypress,Wayland,Male,White,5.790764809,1.837149978,16,15
24952,Cypress,Wayland,Female,White,5.14814806,3.142930031,24,19
24992,Cypress,Wayland,Male,African-American,5.702432156,3.208500147,24,24
26998,Cypress,Wayland,Female,White,8.929597855,2.919749975,34,19
27997,Cypress,Wayland,Male,White,2.782733917,2.38499999,13,15
28305,Cypress,Wayland,Female,White,4.542324066,3.244999886,21,19
28520,Cypress,Wayland,Male,White,1.902399898,3.220144987,,
28580,Cypress,Wayland,Male,White,3.589413404,1.890500069,,
28690,Cypress,Wayland,Male,White,11.40996075,2.745699883,26,20
28743,Cypress,Wayland,Female,White,9.494948387,2.477775097,14,14
28801,Cypress,Wayland,Male,White,2.236994267,3.566669941,14,21
28931,Cypress,Wayland,Female,White,7.227073669,3.018000126,13,16
29114,Cypress,Wayland,Female,White,5.732374191,2.467000008,19,17
29476,Cypress,Wayland,Female,White,2.16138339,3.421499968,13,24
29755,Cypress,Wayland,Male,White,25.19801903,0.657926679,,
29765,Cypress,Wayland,Female,White,3.457020283,3.194135189,26,25
30133,Cypress,Wayland,Male,White,3.262184858,2.01679492,14,16
30293,Cypress,Wayland,Male,White,1.286532879,3.49000001,19,21
30794,Cypress,Wayland,Female,White,1.296561599,3.875499964,30,26
30970,Cypress,Wayland,Female,White,7.690979004,2.249000072,17,15
31262,Cypress,Wayland,Female,Hispanic,2.47994256,3.129260063,16,18
31399,Cypress,Wayland,Female,White,3.719827414,3.803999901,25,27
31953,Cypress,Wayland,Female,White,5.893525124,3.400000095,34,25
32104,Cypress,Wayland,Male,White,2.097982645,3.670000076,14,21
32152,Cypress,Wayland,Female,White,3.46716404,3.732144833,15,23
32281,Cypress,Wayland,Female,White,2.151296854,3.920000076,32,32
33083,Cypress,Wayland,Male,White,2.611510754,3.161999941,26,21
33227,Cypress,Wayland,Male,White,2.660431623,2.837500095,19,19
33760,Cypress,Wayland,Male,White,10.53204155,1.880500078,,
34697,Cypress,Wayland,Female,White,15.5056982,1.950500011,,
35338,Cypress,Wayland,Female,White,10.90384674,3.381074905,21,22
35829,Cypress,Wayland,Female,White,4.223021507,3.720000029,26,25
35846,Cypress,Wayland,Female,White,3.168724298,3.595000029,22,29
36205,Cypress,Wayland,Male,White,6.208034515,2.366666555,,
36207,Cypress,Wayland,Male,White,4.702158451,2.559999943,22,16
36517,Cypress,Wayland,Female,White,11.06024075,1.649882555,,
36763,Cypress,Wayland,Male,White,0,,,
38178,Cypress,Wayland,Male,White,3.126255512,2.561999798,19,24
38477,Cypress,Wayland,Female,White,10.11680889,2.419080019,28,25
38611,Cypress,Wayland,Male,White,4.037681103,2.01679492,14,14
39804,Cypress,Wayland,Male,White,9.106474876,2.492126703,19,17
40139,Cypress,Wayland,Female,White,0.975748897,3.184999943,19,23
40316,Cypress,Wayland,Male,White,2.86474824,2.000999928,18,18
41108,Cypress,Wayland,Male,White,1.855920196,2.810500145,11,16
41287,Cypress,Wayland,Male,White,3.144079685,1.74150002,17,14
41641,Cypress,Wayland,Male,White,3.561604738,2.554500103,16,17
41823,Cypress,Wayland,Male,White,4.419881344,1.802855015,18,15
41872,Cypress,Wayland,Female,White,1.285403013,3.420000076,14,14
41892,Cypress,Wayland,Male,White,4.097667694,2.200000048,12,14
42305,Cypress,Wayland,Male,White,8.696403503,0.888999999,,
42482,Cypress,Wayland,Male,White,0.021520805,3.172160149,22,25
42767,Cypress,Wayland,Female,White,12.97701168,2.713769913,,
43035,Cypress,Wayland,Female,White,1.109843016,3.778170109,21,20
43660,Cypress,Wayland,Male,White,22.20605278,1.955000043,10,16
43843,Cypress,Wayland,Female,White,6.774425507,,,
44002,Cypress,Wayland,Male,White,3.471400023,1.804214954,13,14
44193,Cypress,Wayland,Female,White,7.209700584,2.688499928,19,19
44710,Cypress,Wayland,Female,White,11.38746452,3.125,27,18
44860,Cypress,Wayland,Female,White,11.35479259,1.396914959,15,13
44875,Cypress,Wayland,Female,White,5.923741341,1.819469929,19,14
45801,Cypress,Wayland,Female,White,0.863896787,3.249454975,25,24
45837,Cypress,Wayland,Male,White,5.538681984,3.944590092,19,19
46015,Cypress,Wayland,Male,White,15.25736809,1.610000014,15,15
46126,Cypress,Wayland,Male,White,1.19799149,2.51699996,18,16
46518,Cypress,Wayland,Male,White,1.620343804,2.900500059,22,17
47083,Cypress,Wayland,Female,White,5.069264412,3.756500006,23,24
47506,Cypress,Wayland,Male,White,2.467625856,3.720000029,15,18
47552,Cypress,Wayland,Male,White,7.051428795,2.713194847,25,26
47654,Cypress,Wayland,Female,White,1.565217257,2.399775028,11,16
47923,Cypress,Wayland,Female,White,0.65710187,3.96449995,24,26
47993,Cypress,Wayland,Male,White,6.894067764,3.069999933,,
48177,Cypress,Wayland,Female,Hispanic,5.161890984,2.31400013,14,16
